Video_id,Segment_id,Pred,Pred_binary,Pred_7
pSxte-ms0t8,1,-0.68,negative,slightly negative
pSxte-ms0t8,2,-1.18,negative,slightly negative
pSxte-ms0t8,3,-0.83,negative,slightly negative
pSxte-ms0t8,4,1.17,positive,slightly positive
pSxte-ms0t8,5,-1.35,negative,negative
pSxte-ms0t8,6,-0.7,negative,slightly negative
pSxte-ms0t8,7,-0.27,negative,Neutral
pSxte-ms0t8,8,-0.04,negative,Neutral
pSxte-ms0t8,9,-0.36,negative,Neutral
pSxte-ms0t8,10,-0.05,negative,Neutral
pSxte-ms0t8,11,0.34,positive,Neutral
pSxte-ms0t8,12,-0.7,negative,slightly negative
pSxte-ms0t8,13,-0.59,negative,slightly negative
pSxte-ms0t8,14,0.02,positive,Neutral
pSxte-ms0t8,15,-0.51,negative,slightly negative
pSxte-ms0t8,16,-1.82,negative,negative
pSxte-ms0t8,17,0.83,positive,slightly positive
pSxte-ms0t8,18,-2.08,negative,negative
pSxte-ms0t8,19,0.66,positive,slightly positive
pSxte-ms0t8,20,-1.6,negative,negative
pZye4zFzk3o,0,-0.5,negative,slightly negative
pZye4zFzk3o,1,-0.55,negative,slightly negative
pZye4zFzk3o,2,0.06,positive,Neutral
pZye4zFzk3o,3,0.46,positive,slightly positive
pZye4zFzk3o,4,-0.72,negative,slightly negative
pZye4zFzk3o,5,-0.51,negative,slightly negative
pZye4zFzk3o,6,-0.44,negative,slightly negative
pZye4zFzk3o,7,0.35,positive,Neutral
pZye4zFzk3o,8,0.01,positive,Neutral
pZye4zFzk3o,9,-0.22,negative,Neutral
pnpFPX34Agk,0,0.58,positive,slightly positive
pnpFPX34Agk,1,0.03,positive,Neutral
pnpFPX34Agk,2,-0.03,negative,Neutral
pnpFPX34Agk,3,0.17,positive,Neutral
pnpFPX34Agk,4,0.84,positive,slightly positive
pnpFPX34Agk,5,1.66,positive,positive
pvIQWWiT4-0,0,1.43,positive,positive
q17gSr9kNww,0,0.25,positive,Neutral
q17gSr9kNww,1,0.76,positive,slightly positive
q17gSr9kNww,2,0.48,positive,slightly positive
q17gSr9kNww,3,1.42,positive,positive
q17gSr9kNww,4,-0.53,negative,slightly negative
q17gSr9kNww,5,-0.04,negative,Neutral
q17gSr9kNww,6,-0.28,negative,Neutral
q5M1God4M6Y,0,0.1,positive,Neutral
q5M1God4M6Y,1,0.64,positive,slightly positive
q5M1God4M6Y,2,-0.4,negative,Neutral
q5M1God4M6Y,3,-0.47,negative,slightly negative
q5M1God4M6Y,4,0.0,positive,Neutral
q5M1God4M6Y,5,0.22,positive,Neutral
q5M1God4M6Y,6,0.14,positive,Neutral
q5M1God4M6Y,7,1.29,positive,positive
q5M1God4M6Y,8,0.31,positive,Neutral
q5M1God4M6Y,9,-0.78,negative,slightly negative
q5M1God4M6Y,10,0.3,positive,Neutral
q5M1God4M6Y,11,0.45,positive,slightly positive
qAip3lZRj-g,0,-0.02,negative,Neutral
qAip3lZRj-g,1,0.13,positive,Neutral
qAip3lZRj-g,2,0.26,positive,Neutral
qBanrqkzobg,0,2.09,positive,positive
qBanrqkzobg,1,-0.29,negative,Neutral
qBanrqkzobg,2,0.89,positive,slightly positive
qBanrqkzobg,3,1.21,positive,slightly positive
qDfSYz0PX9g,0,1.22,positive,slightly positive
qDfSYz0PX9g,1,-1.77,negative,negative
qDfSYz0PX9g,2,0.07,positive,Neutral
qDfSYz0PX9g,3,0.01,positive,Neutral
qDfSYz0PX9g,4,-0.08,negative,Neutral
qDfSYz0PX9g,5,-0.35,negative,Neutral
qDfSYz0PX9g,6,0.97,positive,slightly positive
qDfSYz0PX9g,7,0.5,positive,slightly positive
qDfSYz0PX9g,8,-0.38,negative,Neutral
qEuJj4uW93E,0,-0.04,negative,Neutral
qEuJj4uW93E,1,-1.04,negative,slightly negative
qEuJj4uW93E,2,1.73,positive,positive
qEuJj4uW93E,3,-0.38,negative,Neutral
qEuJj4uW93E,4,0.68,positive,slightly positive
qEuJj4uW93E,5,1.24,positive,slightly positive
qTkazqluJ_I,0,2.08,positive,positive
qTkazqluJ_I,1,2.16,positive,very positive
qTkazqluJ_I,2,0.45,positive,slightly positive
qTkazqluJ_I,3,2.01,positive,positive
qTkazqluJ_I,4,1.11,positive,slightly positive
qTkazqluJ_I,5,1.1,positive,slightly positive
qgC8_emxSIU,0,0.39,positive,Neutral
qgC8_emxSIU,1,-0.22,negative,Neutral
qgC8_emxSIU,2,-0.11,negative,Neutral
qyqVc352g3Q,0,2.0,positive,positive
r46amqjpWgg,0,0.29,positive,Neutral
r46amqjpWgg,1,0.65,positive,slightly positive
r46amqjpWgg,2,0.92,positive,slightly positive
r46amqjpWgg,3,-0.35,negative,Neutral
r46amqjpWgg,4,1.83,positive,positive
r46amqjpWgg,5,0.51,positive,slightly positive
r46amqjpWgg,6,0.02,positive,Neutral
r46amqjpWgg,7,0.58,positive,slightly positive
r46amqjpWgg,8,0.08,positive,Neutral
r46amqjpWgg,9,0.53,positive,slightly positive
r46amqjpWgg,10,-0.99,negative,slightly negative
r46amqjpWgg,11,0.12,positive,Neutral
r46amqjpWgg,12,0.21,positive,Neutral
r46amqjpWgg,13,-0.27,negative,Neutral
r46amqjpWgg,14,0.15,positive,Neutral
r46amqjpWgg,15,-1.09,negative,slightly negative
r46amqjpWgg,16,0.87,positive,slightly positive
r46amqjpWgg,17,0.62,positive,slightly positive
r46amqjpWgg,18,0.51,positive,slightly positive
r46amqjpWgg,19,0.17,positive,Neutral
r46amqjpWgg,20,0.71,positive,slightly positive
r46amqjpWgg,21,0.55,positive,slightly positive
r46amqjpWgg,22,0.75,positive,slightly positive
r46amqjpWgg,23,-0.98,negative,slightly negative
r46amqjpWgg,24,0.53,positive,slightly positive
r46amqjpWgg,25,0.38,positive,Neutral
r46amqjpWgg,26,-0.83,negative,slightly negative
r46amqjpWgg,27,-0.15,negative,Neutral
r46amqjpWgg,28,0.83,positive,slightly positive
r46amqjpWgg,29,-0.31,negative,Neutral
r46amqjpWgg,30,2.45,positive,very positive
r46amqjpWgg,31,-0.3,negative,Neutral
r46amqjpWgg,32,1.77,positive,positive
rC29Qub0U7A,0,0.11,positive,Neutral
rC29Qub0U7A,1,0.18,positive,Neutral
rC29Qub0U7A,2,0.37,positive,Neutral
rC29Qub0U7A,3,0.02,positive,Neutral
rC29Qub0U7A,4,0.17,positive,Neutral
rC29Qub0U7A,5,0.05,positive,Neutral
rC29Qub0U7A,6,0.62,positive,slightly positive
rC29Qub0U7A,7,-0.05,negative,Neutral
rC29Qub0U7A,8,0.06,positive,Neutral
rcfnqiD0y8o,0,-0.66,negative,slightly negative
rcfnqiD0y8o,1,-0.61,negative,slightly negative
rcfnqiD0y8o,2,-0.21,negative,Neutral
rcfnqiD0y8o,3,1.07,positive,slightly positive
rcfnqiD0y8o,4,0.13,positive,Neutral
rcfnqiD0y8o,5,-0.09,negative,Neutral
rcfnqiD0y8o,6,0.05,positive,Neutral
rcfnqiD0y8o,7,0.85,positive,slightly positive
rcfnqiD0y8o,8,0.87,positive,slightly positive
rcfnqiD0y8o,9,0.42,positive,Neutral
rcfnqiD0y8o,10,-1.01,negative,slightly negative
rePYTlT5_AY,0,0.47,positive,slightly positive
rePYTlT5_AY,1,0.7,positive,slightly positive
rhQB8e999-Q,0,0.38,positive,Neutral
rhQB8e999-Q,1,1.97,positive,positive
rhQB8e999-Q,2,1.95,positive,positive
rhQB8e999-Q,3,1.15,positive,slightly positive
rhQB8e999-Q,4,2.56,positive,very positive
rhQB8e999-Q,5,0.26,positive,Neutral
rhQB8e999-Q,6,2.24,positive,very positive
rhQB8e999-Q,7,0.58,positive,slightly positive
rhQB8e999-Q,8,0.56,positive,slightly positive
rhQB8e999-Q,9,0.54,positive,slightly positive
rhQB8e999-Q,10,1.3,positive,positive
rhQB8e999-Q,11,0.48,positive,slightly positive
ryE9VBiR3p8,0,-0.05,negative,Neutral
sIusv36VoBY,0,0.72,positive,slightly positive
sfaWfZ2-4c0,0,-1.17,negative,slightly negative
sfaWfZ2-4c0,1,-1.44,negative,negative
sfaWfZ2-4c0,2,-1.08,negative,slightly negative
skRqBxLLJkE,0,1.5,positive,positive
skRqBxLLJkE,1,2.06,positive,positive
svsbGQn389o,0,-0.77,negative,slightly negative
svsbGQn389o,1,0.88,positive,slightly positive
tC2KicUHB9Q,0,0.02,positive,Neutral
tC2KicUHB9Q,1,-0.27,negative,Neutral
tC2KicUHB9Q,2,0.35,positive,Neutral
tC2KicUHB9Q,3,0.27,positive,Neutral
tC2KicUHB9Q,4,-0.05,negative,Neutral
tC2KicUHB9Q,5,1.31,positive,positive
tC2KicUHB9Q,6,0.35,positive,Neutral
tC2KicUHB9Q,7,0.5,positive,slightly positive
tC2KicUHB9Q,8,1.64,positive,positive
tNd3--lvSXE,0,0.4,positive,Neutral
tNd3--lvSXE,1,1.27,positive,slightly positive
tNd3--lvSXE,2,0.98,positive,slightly positive
tNd3--lvSXE,3,-1.78,negative,negative
tNd3--lvSXE,4,0.91,positive,slightly positive
tNd3--lvSXE,5,-0.06,negative,Neutral
tNd3--lvSXE,6,0.41,positive,Neutral
tO68uTk-T_E,0,1.34,positive,positive
tO68uTk-T_E,1,0.52,positive,slightly positive
tO68uTk-T_E,2,0.07,positive,Neutral
tO68uTk-T_E,3,-0.14,negative,Neutral
tW5xAWDnbGU,0,-1.69,negative,negative
tW5xAWDnbGU,1,-0.27,negative,Neutral
tW5xAWDnbGU,2,-0.36,negative,Neutral
tZDNinnrGf8,0,-1.35,negative,negative
tZDNinnrGf8,1,-0.7,negative,slightly negative
tZDNinnrGf8,2,-0.71,negative,slightly negative
tZDNinnrGf8,3,-0.27,negative,Neutral
teQqaAmqqx0,0,0.65,positive,slightly positive
teQqaAmqqx0,1,1.13,positive,slightly positive
tnWmVXZ87h0,0,0.27,positive,Neutral
tnWmVXZ87h0,1,1.41,positive,positive
tnWmVXZ87h0,2,0.35,positive,Neutral
tnWmVXZ87h0,3,1.35,positive,positive
tnWmVXZ87h0,4,1.68,positive,positive
tnWmVXZ87h0,5,1.13,positive,slightly positive
tnWmVXZ87h0,6,1.36,positive,positive
tnWmVXZ87h0,7,1.07,positive,slightly positive
ttfaZ8IIWCo,0,-0.01,negative,Neutral
ttfaZ8IIWCo,1,-0.35,negative,Neutral
ttfaZ8IIWCo,2,-0.36,negative,Neutral
ttfaZ8IIWCo,3,0.35,positive,Neutral
ttfaZ8IIWCo,4,0.9,positive,slightly positive
ttfaZ8IIWCo,5,1.15,positive,slightly positive
ttfaZ8IIWCo,6,0.67,positive,slightly positive
ttfaZ8IIWCo,7,0.93,positive,slightly positive
ttfaZ8IIWCo,8,1.82,positive,positive
tymso_pAxhk,0,0.28,positive,Neutral
tymso_pAxhk,1,0.43,positive,slightly positive
tymso_pAxhk,2,0.41,positive,Neutral
tymso_pAxhk,3,-0.12,negative,Neutral
tymso_pAxhk,4,0.83,positive,slightly positive
u9I5WD3Nglk,0,0.24,positive,Neutral
u9ZV8jb_-U0,0,-0.54,negative,slightly negative
u9ZV8jb_-U0,1,-0.44,negative,slightly negative
uVM4JWjfGgQ,0,1.23,positive,slightly positive
uVM4JWjfGgQ,1,1.31,positive,positive
uVM4JWjfGgQ,2,0.62,positive,slightly positive
um8WVjZMLUc,0,-0.99,negative,slightly negative
um8WVjZMLUc,1,-0.27,negative,Neutral
unOeTDc2rlY,0,0.35,positive,Neutral
unOeTDc2rlY,1,-0.51,negative,slightly negative
unOeTDc2rlY,2,0.44,positive,slightly positive
unOeTDc2rlY,3,1.35,positive,positive
unOeTDc2rlY,4,0.34,positive,Neutral
unOeTDc2rlY,5,1.79,positive,positive
unOeTDc2rlY,6,-0.43,negative,Neutral
unOeTDc2rlY,7,-1.07,negative,slightly negative
unOeTDc2rlY,8,-0.33,negative,Neutral
unOeTDc2rlY,9,1.74,positive,positive
unOeTDc2rlY,10,0.63,positive,slightly positive
unOeTDc2rlY,11,1.69,positive,positive
unOeTDc2rlY,12,0.04,positive,Neutral
unOeTDc2rlY,13,1.12,positive,slightly positive
unOeTDc2rlY,14,1.04,positive,slightly positive
unOeTDc2rlY,15,0.47,positive,slightly positive
unOeTDc2rlY,16,1.3,positive,positive
unOeTDc2rlY,17,0.22,positive,Neutral
unOeTDc2rlY,18,0.86,positive,slightly positive
unOeTDc2rlY,19,0.87,positive,slightly positive
uogwnZGb-iE,0,1.7,positive,positive
uogwnZGb-iE,1,0.71,positive,slightly positive
uogwnZGb-iE,2,1.28,positive,slightly positive
uogwnZGb-iE,3,1.12,positive,slightly positive
uogwnZGb-iE,4,1.71,positive,positive
uogwnZGb-iE,5,1.6,positive,positive
uogwnZGb-iE,6,2.05,positive,positive
uogwnZGb-iE,7,1.56,positive,positive
uogwnZGb-iE,8,1.57,positive,positive
uogwnZGb-iE,9,1.72,positive,positive
uogwnZGb-iE,10,1.37,positive,positive
uogwnZGb-iE,11,1.81,positive,positive
uogwnZGb-iE,12,0.59,positive,slightly positive
uogwnZGb-iE,13,-0.11,negative,Neutral
uogwnZGb-iE,14,0.69,positive,slightly positive
uogwnZGb-iE,15,0.66,positive,slightly positive
ussfmzwftQ8,0,2.24,positive,very positive
ussfmzwftQ8,1,0.83,positive,slightly positive
vB_kZocHtYo,0,0.25,positive,Neutral
vGkIaClHKDg,0,0.06,positive,Neutral
vGkIaClHKDg,1,0.06,positive,Neutral
vGkIaClHKDg,2,1.28,positive,slightly positive
vGkIaClHKDg,3,0.31,positive,Neutral
vGkIaClHKDg,4,0.51,positive,slightly positive
vGkIaClHKDg,5,0.28,positive,Neutral
vGkIaClHKDg,6,0.72,positive,slightly positive
vGkIaClHKDg,7,-0.85,negative,slightly negative
vGkIaClHKDg,8,0.99,positive,slightly positive
vGkIaClHKDg,9,1.33,positive,positive
vGkIaClHKDg,10,0.57,positive,slightly positive
vGxqVh_kJdo,0,0.57,positive,slightly positive
vGxqVh_kJdo,1,0.58,positive,slightly positive
vI5JH0daNsM,0,0.01,positive,Neutral
vI5JH0daNsM,1,0.4,positive,Neutral
vJDDEuE-FlY,0,-0.11,negative,Neutral
vJDDEuE-FlY,1,0.43,positive,Neutral
vR90Pdx9wxs,0,0.18,positive,Neutral
vR90Pdx9wxs,1,-0.93,negative,slightly negative
vR90Pdx9wxs,2,0.45,positive,slightly positive
vR90Pdx9wxs,3,0.39,positive,Neutral
vR90Pdx9wxs,4,0.84,positive,slightly positive
vR90Pdx9wxs,5,-0.19,negative,Neutral
vR90Pdx9wxs,6,-0.03,negative,Neutral
vTAV6FThy30,0,-0.01,negative,Neutral
vTAV6FThy30,1,0.44,positive,slightly positive
vTAV6FThy30,2,1.67,positive,positive
vTAV6FThy30,3,0.61,positive,slightly positive
vTAV6FThy30,4,0.73,positive,slightly positive
vTAV6FThy30,5,1.4,positive,positive
vTAV6FThy30,6,-0.02,negative,Neutral
v_8QeoNc4QY,0,-0.18,negative,Neutral
v_8QeoNc4QY,1,-0.06,negative,Neutral
v_8QeoNc4QY,2,0.19,positive,Neutral
v_8QeoNc4QY,3,-0.56,negative,slightly negative
v_8QeoNc4QY,4,0.1,positive,Neutral
veA6ECsGFxI,0,1.06,positive,slightly positive
veA6ECsGFxI,1,0.02,positive,Neutral
wC_1M7KIv9s,0,0.21,positive,Neutral
wC_1M7KIv9s,1,-0.24,negative,Neutral
wC_1M7KIv9s,2,-0.03,negative,Neutral
wC_1M7KIv9s,3,0.22,positive,Neutral
wC_1M7KIv9s,4,0.31,positive,Neutral
wC_1M7KIv9s,5,-0.3,negative,Neutral
wC_1M7KIv9s,6,0.2,positive,Neutral
wC_1M7KIv9s,7,0.83,positive,slightly positive
wC_1M7KIv9s,8,0.59,positive,slightly positive
wC_1M7KIv9s,9,1.81,positive,positive
wC_1M7KIv9s,10,0.48,positive,slightly positive
wC_1M7KIv9s,11,0.09,positive,Neutral
wC_1M7KIv9s,12,0.27,positive,Neutral
wC_1M7KIv9s,13,-0.15,negative,Neutral
wC_1M7KIv9s,14,-0.1,negative,Neutral
wC_1M7KIv9s,15,0.3,positive,Neutral
wC_1M7KIv9s,16,-0.13,negative,Neutral
wC_1M7KIv9s,17,-0.11,negative,Neutral
wC_1M7KIv9s,18,0.26,positive,Neutral
wC_1M7KIv9s,19,-0.79,negative,slightly negative
wHeZHLv9wGI,0,0.25,positive,Neutral
wO8fUOC4OSE,0,-1.91,negative,negative
wO8fUOC4OSE,1,-2.1,negative,negative
wd8VQ5E7o7o,0,1.65,positive,positive
wd8VQ5E7o7o,1,1.01,positive,slightly positive
wk5lFk5kFjY,0,0.65,positive,slightly positive
wnL3ld9bM2o,0,0.39,positive,Neutral
wnL3ld9bM2o,1,0.99,positive,slightly positive
wnL3ld9bM2o,2,-0.37,negative,Neutral
wnL3ld9bM2o,3,-0.14,negative,Neutral
wnL3ld9bM2o,4,-0.07,negative,Neutral
wnL3ld9bM2o,5,1.11,positive,slightly positive
wnL3ld9bM2o,6,0.69,positive,slightly positive
wnL3ld9bM2o,7,-0.02,negative,Neutral
wnL3ld9bM2o,8,0.39,positive,Neutral
wnL3ld9bM2o,9,1.23,positive,slightly positive
wnL3ld9bM2o,10,1.23,positive,slightly positive
wnL3ld9bM2o,11,1.37,positive,positive
wnL3ld9bM2o,12,1.27,positive,slightly positive
wnL3ld9bM2o,13,1.47,positive,positive
wnL3ld9bM2o,14,1.1,positive,slightly positive
wnL3ld9bM2o,15,0.87,positive,slightly positive
wnL3ld9bM2o,16,0.22,positive,Neutral
wnL3ld9bM2o,17,-0.01,negative,Neutral
wnL3ld9bM2o,18,1.6,positive,positive
wnL3ld9bM2o,19,0.63,positive,slightly positive
wnL3ld9bM2o,20,0.58,positive,slightly positive
wnL3ld9bM2o,21,1.29,positive,positive
wznRBN1fWj4,0,-0.09,negative,Neutral
wznRBN1fWj4,1,-0.1,negative,Neutral
wznRBN1fWj4,2,-0.94,negative,slightly negative
wznRBN1fWj4,3,-0.32,negative,Neutral
wznRBN1fWj4,4,-0.18,negative,Neutral
wznRBN1fWj4,5,-0.33,negative,Neutral
wznRBN1fWj4,6,0.02,positive,Neutral
x0rLwBIocuI,0,-0.0,negative,Neutral
x0rLwBIocuI,1,0.19,positive,Neutral
x0rLwBIocuI,2,-1.68,negative,negative
x266rUJQC_8,0,0.03,positive,Neutral
x266rUJQC_8,1,0.62,positive,slightly positive
x266rUJQC_8,2,-0.94,negative,slightly negative
x266rUJQC_8,3,-1.14,negative,slightly negative
x266rUJQC_8,4,0.6,positive,slightly positive
x2n19Cn96aw,0,-0.62,negative,slightly negative
x2n19Cn96aw,1,0.36,positive,Neutral
x8UZQkN52o4,0,-0.66,negative,slightly negative
x8UZQkN52o4,1,-1.28,negative,slightly negative
x8UZQkN52o4,2,0.28,positive,Neutral
x8UZQkN52o4,3,-0.1,negative,Neutral
x8UZQkN52o4,4,0.47,positive,slightly positive
x8UZQkN52o4,5,0.3,positive,Neutral
x8UZQkN52o4,6,-0.18,negative,Neutral
x8UZQkN52o4,7,0.12,positive,Neutral
xBE9YWYGjtk,0,0.6,positive,slightly positive
xBE9YWYGjtk,1,0.48,positive,slightly positive
xBE9YWYGjtk,2,1.55,positive,positive
xBE9YWYGjtk,3,1.66,positive,positive
xBE9YWYGjtk,4,0.18,positive,Neutral
xBE9YWYGjtk,5,0.43,positive,Neutral
xBE9YWYGjtk,6,0.52,positive,slightly positive
xBE9YWYGjtk,7,0.35,positive,Neutral
xBE9YWYGjtk,8,2.28,positive,very positive
xBE9YWYGjtk,9,-0.06,negative,Neutral
xSCvspXYU9k,0,-1.14,negative,slightly negative
xSCvspXYU9k,1,-0.72,negative,slightly negative
xSCvspXYU9k,2,-0.83,negative,slightly negative
xSCvspXYU9k,3,-0.55,negative,slightly negative
xSCvspXYU9k,4,0.28,positive,Neutral
xSCvspXYU9k,5,-0.38,negative,Neutral
xSCvspXYU9k,6,0.34,positive,Neutral
xSCvspXYU9k,7,0.16,positive,Neutral
xU3N7ujUB-g,0,0.04,positive,Neutral
xU3N7ujUB-g,1,1.05,positive,slightly positive
xU3N7ujUB-g,2,2.15,positive,very positive
xU3N7ujUB-g,3,0.34,positive,Neutral
xXXcgb9eZ9Y,0,-0.22,negative,Neutral
xXXcgb9eZ9Y,1,-0.09,negative,Neutral
xXXcgb9eZ9Y,2,-0.02,negative,Neutral
xXXcgb9eZ9Y,3,0.39,positive,Neutral
xXXcgb9eZ9Y,4,-0.5,negative,slightly negative
xXXcgb9eZ9Y,5,0.49,positive,slightly positive
xXXcgb9eZ9Y,6,0.22,positive,Neutral
xkEK17UUyi4,0,1.99,positive,positive
xmLJHru6Z1M,0,0.77,positive,slightly positive
xmLJHru6Z1M,1,-0.06,negative,Neutral
xmLJHru6Z1M,2,0.32,positive,Neutral
xmLJHru6Z1M,3,0.55,positive,slightly positive
xmLJHru6Z1M,4,0.96,positive,slightly positive
xmLJHru6Z1M,5,0.35,positive,Neutral
xobMRm5Vs44,0,0.37,positive,Neutral
xwvSYhQrHoA,0,-0.21,negative,Neutral
xwvSYhQrHoA,1,0.5,positive,slightly positive
y3r2kk8zvl0,0,-0.03,negative,Neutral
y3r2kk8zvl0,1,-0.53,negative,slightly negative
y3r2kk8zvl0,2,0.55,positive,slightly positive
y3r2kk8zvl0,3,-0.62,negative,slightly negative
y3r2kk8zvl0,4,0.56,positive,slightly positive
y3r2kk8zvl0,5,0.17,positive,Neutral
y3r2kk8zvl0,6,0.9,positive,slightly positive
y3r2kk8zvl0,7,0.17,positive,Neutral
y3r2kk8zvl0,8,0.47,positive,slightly positive
y3r2kk8zvl0,9,1.08,positive,slightly positive
y3r2kk8zvl0,10,-0.67,negative,slightly negative
y3r2kk8zvl0,11,-0.79,negative,slightly negative
y3r2kk8zvl0,12,0.42,positive,Neutral
y3r2kk8zvl0,13,1.39,positive,positive
y5Jpf48SUX8,0,0.44,positive,slightly positive
y5Jpf48SUX8,1,0.22,positive,Neutral
yBtMwyQFXwA,0,1.29,positive,positive
yBtMwyQFXwA,1,-0.2,negative,Neutral
yBtMwyQFXwA,2,0.5,positive,slightly positive
yBtMwyQFXwA,3,0.31,positive,Neutral
yBtMwyQFXwA,4,0.65,positive,slightly positive
yBtMwyQFXwA,5,-0.55,negative,slightly negative
yBtMwyQFXwA,6,1.16,positive,slightly positive
yBtMwyQFXwA,7,0.75,positive,slightly positive
yCpHmPSshKY,0,-0.14,negative,Neutral
yCpHmPSshKY,1,0.21,positive,Neutral
yCpHmPSshKY,2,0.37,positive,Neutral
yCpHmPSshKY,3,-0.47,negative,slightly negative
yLo-Jl8nBXU,0,1.28,positive,slightly positive
yLo-Jl8nBXU,1,-0.22,negative,Neutral
yLo-Jl8nBXU,2,-0.73,negative,slightly negative
yLo-Jl8nBXU,3,1.67,positive,positive
yLo-Jl8nBXU,4,0.5,positive,slightly positive
yLo-Jl8nBXU,5,0.51,positive,slightly positive
yLo-Jl8nBXU,6,0.19,positive,Neutral
ySblgk7T7eQ,0,-0.63,negative,slightly negative
ySblgk7T7eQ,1,0.65,positive,slightly positive
ySblgk7T7eQ,2,-0.12,negative,Neutral
ySblgk7T7eQ,3,-0.3,negative,Neutral
ySblgk7T7eQ,4,-0.72,negative,slightly negative
ySblgk7T7eQ,5,0.09,positive,Neutral
ySblgk7T7eQ,6,1.08,positive,slightly positive
ySblgk7T7eQ,7,1.22,positive,slightly positive
ySblgk7T7eQ,8,0.37,positive,Neutral
ySblgk7T7eQ,9,-0.26,negative,Neutral
ySblgk7T7eQ,10,0.39,positive,Neutral
ySblgk7T7eQ,11,-1.93,negative,negative
ySblgk7T7eQ,12,-0.24,negative,Neutral
ySblgk7T7eQ,13,-0.74,negative,slightly negative
ySblgk7T7eQ,14,-0.09,negative,Neutral
yUqNp-poh9M,0,0.03,positive,Neutral
yUqNp-poh9M,1,-0.36,negative,Neutral
yUqNp-poh9M,2,0.27,positive,Neutral
yUqNp-poh9M,3,0.39,positive,Neutral
yUqNp-poh9M,4,0.5,positive,slightly positive
yUqNp-poh9M,5,-0.19,negative,Neutral
yUqNp-poh9M,6,0.13,positive,Neutral
yUqNp-poh9M,7,-1.07,negative,slightly negative
yUqNp-poh9M,8,-0.44,negative,slightly negative
yUqNp-poh9M,9,-0.26,negative,Neutral
yUqNp-poh9M,10,-0.62,negative,slightly negative
yUqNp-poh9M,11,0.26,positive,Neutral
yUqNp-poh9M,12,0.3,positive,Neutral
yUqNp-poh9M,13,-0.66,negative,slightly negative
yUqNp-poh9M,14,-1.13,negative,slightly negative
yUqNp-poh9M,15,-0.76,negative,slightly negative
yXE_XZUb8qE,0,0.16,positive,Neutral
yXE_XZUb8qE,1,-0.44,negative,slightly negative
yXE_XZUb8qE,2,0.1,positive,Neutral
ybK5wRaaUyE,0,0.58,positive,slightly positive
ybK5wRaaUyE,1,-0.31,negative,Neutral
ybK5wRaaUyE,2,-0.53,negative,slightly negative
ybK5wRaaUyE,3,-2.01,negative,negative
ybK5wRaaUyE,4,-0.13,negative,Neutral
ybK5wRaaUyE,5,-0.1,negative,Neutral
ydzNAuqUAnc,0,-0.03,negative,Neutral
ydzNAuqUAnc,1,-0.87,negative,slightly negative
ydzNAuqUAnc,2,0.38,positive,Neutral
ydzNAuqUAnc,3,-0.48,negative,slightly negative
yoDMh8FlHR8,0,0.22,positive,Neutral
yoDMh8FlHR8,1,0.36,positive,Neutral
yzCHa2qchpg,0,-0.77,negative,slightly negative
yzCHa2qchpg,1,0.49,positive,slightly positive
yzCHa2qchpg,2,1.61,positive,positive
z0y1ZxH1f74,0,-0.3,negative,Neutral
z0y1ZxH1f74,1,-0.5,negative,slightly negative
z0y1ZxH1f74,2,-0.97,negative,slightly negative
z0y1ZxH1f74,3,-1.07,negative,slightly negative
z0y1ZxH1f74,4,-0.74,negative,slightly negative
z0y1ZxH1f74,5,-0.55,negative,slightly negative
z0y1ZxH1f74,6,-1.3,negative,negative
z441aDJvAcU,0,0.35,positive,Neutral
z441aDJvAcU,1,1.41,positive,positive
z441aDJvAcU,2,-0.88,negative,slightly negative
z441aDJvAcU,3,-0.57,negative,slightly negative
z441aDJvAcU,4,0.55,positive,slightly positive
z441aDJvAcU,5,1.49,positive,positive
z441aDJvAcU,6,-0.25,negative,Neutral
z441aDJvAcU,7,2.15,positive,very positive
z441aDJvAcU,8,1.23,positive,slightly positive
z441aDJvAcU,9,0.68,positive,slightly positive
z441aDJvAcU,10,0.59,positive,slightly positive
z441aDJvAcU,11,0.74,positive,slightly positive
z441aDJvAcU,12,0.51,positive,slightly positive
z441aDJvAcU,13,0.52,positive,slightly positive
zfZUOvZZTuk,0,-1.09,negative,slightly negative
zfZUOvZZTuk,1,-0.25,negative,Neutral
zfZUOvZZTuk,2,0.07,positive,Neutral
zfZUOvZZTuk,3,-1.26,negative,slightly negative
zfZUOvZZTuk,4,0.08,positive,Neutral
zfZUOvZZTuk,5,-0.47,negative,slightly negative
zfZUOvZZTuk,6,0.67,positive,slightly positive
zfZUOvZZTuk,7,-0.09,negative,Neutral
zfZUOvZZTuk,8,0.68,positive,slightly positive
zfZUOvZZTuk,9,-0.39,negative,Neutral
zfZUOvZZTuk,10,-0.04,negative,Neutral
zfZUOvZZTuk,11,-0.64,negative,slightly negative
zfZUOvZZTuk,12,-0.47,negative,slightly negative
zfZUOvZZTuk,13,-0.26,negative,Neutral
zfZUOvZZTuk,14,0.12,positive,Neutral
zfZUOvZZTuk,15,-0.47,negative,slightly negative
zfZUOvZZTuk,16,-0.96,negative,slightly negative
zfZUOvZZTuk,17,-0.35,negative,Neutral
zfZUOvZZTuk,18,0.53,positive,slightly positive
zfZUOvZZTuk,19,-0.32,negative,Neutral
zhNksSReaQk,0,0.61,positive,slightly positive
zhNksSReaQk,1,2.06,positive,positive
zhNksSReaQk,2,-1.66,negative,negative
